orden,cantidad,tipo
1515313146,1,ECM
1515313147,1,ECM
1515313148,1,ECM
1515313152,1,ECM
1515313160,1,ECM
1515313164,1,ECM
1515313167,1,ECM
1515313172,1,ECM
1515313174,1,ECM
1515313177,1,ECM
1515313181,1,ECM
1515313211,1,ECM
1515313220,1,ECM
1515313232,1,ECM
1515313240,1,ECM
1515313242,1,ECM
1515313250,1,ECM
1515313259,1,ECM
1515313261,1,ECM
1515313277,1,ECM
1515313279,1,ECM
1515313282,1,ECM
1515313287,1,ECM
1515313290,1,ECM
1515313292,1,ECM
1515313295,1,ECM
1515313318,1,ECM
1515313319,1,ECM
1515313330,1,ECM
1515313337,1,ECM
1515313340,1,ECM
1515313349,1,ECM
1515313351,1,ECM
1515313358,1,ECM
1515313362,1,ECM
1515313363,1,ECM
1515313380,1,ECM
1515313389,1,ECM
1515313391,1,ECM
1515313394,1,ECM
1515313417,1,ECM
1515313423,1,ECM
1515313430,1,ECM
1515313431,1,ECM
1515313451,1,ECM
1515313453,1,ECM
1515313455,1,ECM
1515313457,1,ECM
1515313463,1,ECM
1515313469,1,ECM
1515313471,1,ECM
1515313511,1,ECM
1515313519,1,ECM
1515313526,1,ECM
1515313538,1,ECM
1515313548,1,ECM
1515313568,1,ECM
1515313576,1,ECM
1515313580,1,ECM
1515313587,1,ECM
1515313591,1,ECM
1515313592,1,ECM
1515313604,1,ECM
1515313605,1,ECM
1515313614,1,ECM
1515313615,1,ECM
1515313617,1,ECM
1515313618,1,ECM
1515313625,1,ECM
1515313631,1,ECM
1515313639,1,ECM
1515313651,1,ECM
1515313669,1,ECM
1515313672,1,ECM
1515313679,1,ECM
1515313682,1,ECM
1515313693,1,ECM
1515313694,1,ECM
1515313700,1,ECM
1515313705,1,ECM
1515313716,1,ECM
1515313718,1,ECM
1515313719,1,ECM
1515313730,1,ECM
1515313736,1,ECM
1515313747,1,ECM
1515313756,1,ECM
1515313767,1,ECM
1515313769,1,ECM
1515313770,1,ECM
1515313775,1,ECM
1515313777,1,ECM
1515313784,1,ECM
1515313799,1,ECM
1515313802,1,ECM
1515313811,1,ECM
1515313813,1,ECM
1515313815,1,ECM
1515313820,1,ECM
1515313826,1,ECM
1515313827,1,ECM
1515313836,1,ECM
1515313839,1,ECM
1515313844,1,ECM
1515313846,1,ECM
1515313847,1,ECM
1515313855,1,ECM
1515313857,1,ECM
1515313863,1,ECM
1515313867,1,ECM
1515313877,1,ECM
1515313879,1,ECM
1515313884,1,ECM
1515313888,1,ECM
1515313912,1,ECM
1515313914,1,ECM
1515313920,1,ECM
1515313921,1,ECM
1515313923,1,ECM
1515313931,1,ECM
1515313932,1,ECM
1515313935,1,ECM
1515313936,1,ECM
1515313937,1,ECM
1515313945,1,ECM
1515313952,1,ECM
1515313954,1,ECM
1515313956,1,ECM
1515313957,1,ECM
1515313965,1,ECM
1515313969,1,ECM
1515313971,1,ECM
1515313988,1,ECM
1515313993,1,ECM
1515314004,1,ECM
1515314008,1,ECM
1515314015,1,ECM
1515314024,1,ECM
1515314025,1,ECM
1515314026,1,ECM
1515314040,1,ECM
1515314064,1,ECM
1515314065,1,ECM
1515314070,1,ECM
1515314077,1,ECM
1515314080,1,ECM
1515314084,1,ECM
1515314085,1,ECM
1515314087,1,ECM
1515314089,1,ECM
1515314090,1,ECM
1515314100,1,ECM
1515314108,1,ECM
1515314111,1,ECM
1515314120,1,ECM
1515314133,1,ECM
1515314136,1,ECM
1515314141,1,ECM
1515314144,1,ECM
1515314147,1,ECM
1515314150,1,ECM
1515314153,1,ECM
1515314156,1,ECM
1515314172,1,ECM
1515314175,1,ECM
1515314177,1,ECM
1515314187,1,ECM
1515314199,1,ECM
1515314216,1,ECM
1515314233,1,ECM
1515314235,1,ECM
1515314237,1,ECM
1515314240,1,ECM
1515314242,1,ECM
1515314247,1,ECM
1515314262,1,ECM
1515314263,1,ECM
1515314268,1,ECM
1515314269,1,ECM
1515314274,1,ECM
1515314279,1,ECM
1515314286,1,ECM
1515314288,1,ECM
1515314303,1,ECM
1515314305,1,ECM
1515314309,1,ECM
1515314311,1,ECM
1515314313,1,ECM
1515314315,1,ECM
1515314316,1,ECM
1515314332,1,ECM
1515314352,1,ECM
1515314357,1,ECM
1515314364,1,ECM
1515314366,1,ECM
1515314370,1,ECM
1515314371,1,ECM
1515314374,1,ECM
1515314381,1,ECM
1515314383,1,ECM
1515314387,1,ECM
1515314389,1,ECM
1515314396,1,ECM
1515314408,1,ECM
1515314414,1,ECM
1515314419,1,ECM
1515314427,1,ECM
1515314437,1,ECM
1515314439,1,ECM
1515314440,1,ECM
1515314441,1,ECM
1515314442,1,ECM
1515314448,1,ECM
1515314455,1,ECM
1515314462,1,ECM
1515314463,1,ECM
1515314466,1,ECM
1515314470,1,ECM
1515314473,1,ECM
1515314480,1,ECM
1515314484,1,ECM
1515314492,1,ECM
1515314502,1,ECM
1515314503,1,ECM
1515314510,1,ECM
1515314518,1,ECM
1515314528,1,ECM
1515314534,1,ECM
1515314535,1,ECM
1515314538,1,ECM
1515314539,1,ECM
1515314551,1,ECM
1515314552,1,ECM
1515314558,1,ECM
1515314559,1,ECM
1515314585,1,ECM
1515314587,1,ECM
1515314588,1,ECM
1515314590,1,ECM
1515314594,1,ECM
1515314598,1,ECM
1515314599,1,ECM
1515314601,1,ECM
1515314612,1,ECM
1515314619,1,ECM
1515314637,1,ECM
1515314638,1,ECM
1515314646,1,ECM
1515314649,1,ECM
1515314655,1,ECM
1515314669,1,ECM
1515314671,1,ECM
1515314677,1,ECM
1515314678,1,ECM
1515314684,1,ECM
1515314692,1,ECM
1515314706,1,ECM
1515314708,1,ECM
1515314709,1,ECM
1515314713,1,ECM
1515314714,1,ECM
1515314718,1,ECM
1515314719,1,ECM
1515314720,1,ECM
1515314722,1,ECM
1515314723,1,ECM
1515314729,1,ECM
1515314733,1,ECM
1515314745,1,ECM
1515314748,1,ECM
1515314749,1,ECM
1515314760,1,ECM
1515314761,1,ECM
1515314763,1,ECM
1515314765,1,ECM
1515314769,1,ECM
1515314771,1,ECM
1515314785,1,ECM
1515314787,1,ECM
1515314790,1,ECM
1515314791,1,ECM
1515314806,1,ECM
1515314807,1,ECM
1515314808,1,ECM
1515314809,1,ECM
1515314810,1,ECM
1515314812,1,ECM
1515314821,1,ECM
1515314822,1,ECM
1515314824,1,ECM
1515314839,1,ECM
1515314842,1,ECM
1515314845,1,ECM
1515314847,1,ECM
1515314852,1,ECM
1515314860,1,ECM
1515314861,1,ECM
1515314897,1,ECM
1515314898,1,ECM
1515314901,1,ECM
1515314903,1,ECM
1515314904,1,ECM
1515314905,1,ECM
1515314906,1,ECM
1515314907,1,ECM
1515314908,1,ECM
1515314909,1,ECM
1515314930,1,ECM
1515314932,1,ECM
1515314935,1,ECM
1515314961,1,ECM
1515314965,1,ECM
1515314966,1,ECM
1515314972,1,ECM
1515314974,1,ECM
1515314992,1,ECM
1515314994,1,ECM
1515314995,1,ECM
1515314998,1,ECM
1515315002,1,ECM
1515315005,1,ECM
1515315037,1,ECM
1515315042,1,ECM
1515315052,1,ECM
1515315057,1,ECM
1515315059,1,ECM
1515315061,1,ECM
1515315067,1,ECM
1515315070,1,ECM
1515315071,1,ECM
1515315078,1,ECM
1515315085,1,ECM
1515315095,1,ECM
1515315143,1,ECM
1515315144,1,ECM
1515315155,1,ECM
1515315162,1,ECM
1515315163,1,ECM
1515315164,1,ECM
1515315165,1,ECM
1515315168,1,ECM
1515315180,1,ECM
1515315184,1,ECM
1515315241,1,ECM
1515315245,1,ECM
1515315246,1,ECM
1515315252,1,ECM
1515315261,1,ECM
1515315322,1,ECM
1515315348,1,ECM
1515315351,1,ECM
1515315363,1,ECM
1515315371,1,ECM
1515315372,1,ECM
1515315426,1,ECM
1515315429,1,ECM
1515315441,1,ECM
1515315449,1,ECM
1515315458,1,ECM
1515315464,1,ECM
1515315535,1,ECM
1515315539,1,ECM
1515315543,1,ECM
1515315559,1,ECM
1515315563,1,ECM
1515315566,1,ECM
1515315623,1,ECM
1515315632,1,ECM
1515315639,1,ECM
1515315641,1,ECM
1515315694,1,ECM
1515315716,1,ECM
1515315717,1,ECM
1515315721,1,ECM
1515315724,1,ECM
1515315795,1,ECM
1515315800,1,ECM
1515315802,1,ECM
1515315809,1,ECM
1515315810,1,ECM
1515315811,1,ECM
1515315812,1,ECM
1515315818,1,ECM
1515315821,1,ECM
1515315864,1,ECM
1515315865,1,ECM
1515315871,1,ECM
1515315877,1,ECM
1515315879,1,ECM
1515315881,1,ECM
1515315885,1,ECM
1515315895,1,ECM
1515315897,1,ECM
1515315898,1,ECM
1515315900,1,ECM
1515315954,1,ECM
1515315964,1,ECM
1515315965,1,ECM
1515315969,1,ECM
1515315975,1,ECM
1515316039,1,ECM
1515316040,1,ECM
1515316041,1,ECM
1515316049,1,ECM
1515316052,1,ECM
1515316060,1,ECM
1515316061,1,ECM
1515316062,1,ECM
1515316063,1,ECM
1515316136,1,ECM
1515316141,1,ECM
1515316145,1,ECM
1515316151,1,ECM
1515316152,1,ECM
1515316154,1,ECM
1515316204,1,ECM
1515316211,1,ECM
1515316213,1,ECM
1515316218,1,ECM
1515316222,1,ECM
1515316223,1,ECM
1515316234,1,ECM
1515316290,1,ECM
1515316295,1,ECM
1515316297,1,ECM
1515316300,1,ECM
1515316306,1,ECM
1515316310,1,ECM
1515316314,1,ECM
1515316315,1,ECM
1515316317,1,ECM
1515316318,1,ECM
1515316323,1,ECM
1515316375,1,ECM
1515316379,1,ECM
1515316388,1,ECM
1515316397,1,ECM
1515316404,1,ECM
1515316405,1,ECM
1515316418,1,ECM
1515316482,1,ECM
1515316490,1,ECM
1515316515,1,ECM
1515316567,1,ECM
1515316573,1,ECM
1515316576,1,ECM
1515316582,1,ECM
1515316585,1,ECM
1515316586,1,ECM
1515316590,1,ECM
1515316591,1,ECM
1515316651,1,ECM
1515316655,1,ECM
1515316656,1,ECM
1515316661,1,ECM
1515316663,1,ECM
1515316665,1,ECM
1515316675,1,ECM
1515316676,1,ECM
1515316677,1,ECM
1515316678,1,ECM
1515316732,1,ECM
1515316742,1,ECM
1515316744,1,ECM
1515316745,1,ECM
1515316746,1,ECM
1515316796,1,ECM
1515316798,1,ECM
1515316800,1,ECM
1515316801,1,ECM
1515316810,1,ECM
1515316816,1,ECM
1515316817,1,ECM
1515316823,1,ECM
1515316829,1,ECM
1515316830,1,ECM
1515316896,1,ECM
1515316909,1,ECM
1515316911,1,ECM
1515316973,1,ECM
1515316976,1,ECM
1515316977,1,ECM
1515316978,1,ECM
1515316993,1,ECM
1515317008,1,ECM
1515317010,1,ECM
1515317014,1,ECM
1515317067,1,ECM
1515317078,1,ECM
1515317082,1,ECM
1515317090,1,ECM
1515317154,1,ECM
1515317164,1,ECM
1515317168,1,ECM
1515317172,1,ECM
1515317190,1,ECM
1515317199,1,ECM
1515317239,1,ECM
1515317252,1,ECM
1515317253,1,ECM
1515317254,1,ECM
1515317260,1,ECM
1515317261,1,ECM
1515317262,1,ECM
1515317266,1,ECM
1515317267,1,ECM
1515317275,1,ECM
1515317352,1,ECM
1515317363,1,ECM
1515317364,1,ECM
1515317365,1,ECM
1515317369,1,ECM
1515317381,1,ECM
1515317445,1,ECM
1515317457,1,ECM
1515317467,1,ECM
1515317469,1,ECM
1515317474,1,ECM
1515317475,1,ECM
1515317522,1,ECM
1515317526,1,ECM
1515317530,1,ECM
1515317533,1,ECM
1515317537,1,ECM
1515317544,1,ECM
1515317600,1,ECM
1515317611,1,ECM
1515317614,1,ECM
1515317621,1,ECM
1515317622,1,ECM
1515317630,1,ECM
1515317678,1,ECM
1515317680,1,ECM
1515317681,1,ECM
1515317685,1,ECM
1515317706,1,ECM
1515317708,1,ECM
1515317709,1,ECM
1515317781,1,ECM
1515317783,1,ECM
1515317792,1,ECM
1515317797,1,ECM
1515317801,1,ECM
1515317810,1,ECM
1515317821,1,ECM
1515317826,1,ECM
1515317832,1,ECM
1515317871,1,ECM
1515317877,1,ECM
1515317881,1,ECM
1515317889,1,ECM
1515317891,1,ECM
1515317896,1,ECM
1515317915,1,ECM
1515317916,1,ECM
1515317966,1,ECM
1515317969,1,ECM
1515317973,1,ECM
1515317974,1,ECM
1515317976,1,ECM
1515317977,1,ECM
1515317984,1,ECM
1515317991,1,ECM
1515317995,1,ECM
1515318007,1,ECM
1515318008,1,ECM
1515318015,1,ECM
1515318050,1,ECM
1515318055,1,ECM
1515318057,1,ECM
1515318061,1,ECM
1515318062,1,ECM
1515318065,1,ECM
1515318086,1,ECM
1515318091,1,ECM
1515318129,1,ECM
1515318132,1,ECM
1515318146,1,ECM
1515318158,1,ECM
1515318206,1,ECM
1515318209,1,ECM
1515318213,1,ECM
1515318218,1,ECM
1515318222,1,ECM
1515318227,1,ECM
1515318289,1,ECM
1515318290,1,ECM
1515318305,1,ECM
1515318306,1,ECM
1515318311,1,ECM
1515318314,1,ECM
1515318315,1,ECM
1515318320,1,ECM
1515318323,1,ECM
1515318324,1,ECM
1515318326,1,ECM
1515318363,1,ECM
1515318364,1,ECM
1515318370,1,ECM
1515318374,1,ECM
1515318386,1,ECM
1515318387,1,ECM
1515318390,1,ECM
1515318393,1,ECM
1515318396,1,ECM
1515318398,1,ECM
1515318438,1,ECM
1515318444,1,ECM
1515318447,1,ECM
1515318449,1,ECM
1515318454,1,ECM
1515318478,1,ECM
1515318479,1,ECM
1515318520,1,ECM
1515318528,1,ECM
1515318529,1,ECM
1515318531,1,ECM
1515318535,1,ECM
1515318536,1,ECM
1515318544,1,ECM
1515318548,1,ECM
1515318551,1,ECM
1515318557,1,ECM
1515318613,1,ECM
1515318621,1,ECM
1515318637,1,ECM
1515318684,1,ECM
1515318693,1,ECM
1515318698,1,ECM
1515318699,1,ECM
1515318704,1,ECM
1515318710,1,ECM
1515318713,1,ECM
1515318722,1,ECM
1515318764,1,ECM
1515318785,1,ECM
1515318798,1,ECM
1515318800,1,ECM
1515318804,1,ECM
1515318805,1,ECM
1515318808,1,ECM
1515318852,1,ECM
1515318858,1,ECM
1515318860,1,ECM
1515318866,1,ECM
1515318872,1,ECM
1515318909,1,ECM
1515318913,1,ECM
1515318914,1,ECM
1515318934,1,ECM
1515318938,1,ECM
1515318942,1,ECM
1515318990,1,ECM
1515318993,1,ECM
1515319000,1,ECM
1515319002,1,ECM
1515319013,1,ECM
1515319021,1,ECM
1515319050,1,ECM
1515319057,1,ECM
1515319068,1,ECM
1515319073,1,ECM
1515319078,1,ECM
1515319079,1,ECM
1515319114,1,ECM
1515319115,1,ECM
1515319127,1,ECM
1515319130,1,ECM
1515319132,1,ECM
1515319138,1,ECM
1515319142,1,ECM
1515319146,1,ECM
1515319180,1,ECM
1515319182,1,ECM
1515319183,1,ECM
1515319190,1,ECM
1515319191,1,ECM
1515319209,1,ECM
1515319210,1,ECM
1515319212,1,ECM
1515319214,1,ECM
1515319248,1,ECM
1515319255,1,ECM
1515319256,1,ECM
1515319257,1,ECM
1515319265,1,ECM
1515319268,1,ECM
1515319273,1,ECM
1515319276,1,ECM
1515319282,1,ECM
1515319291,1,ECM
1515319324,1,ECM
1515319328,1,ECM
1515319334,1,ECM
1515319347,1,ECM
1515319356,1,ECM
1515319416,1,ECM
1515319418,1,ECM
1515319419,1,ECM
1515319424,1,ECM
1515319428,1,ECM
1515319431,1,ECM
1515319443,1,ECM
1515319445,1,ECM
1515319452,1,ECM
1515319500,1,ECM
1515319511,1,ECM
1515319520,1,ECM
1515319523,1,ECM
1515319526,1,ECM
1515319532,1,ECM
1515319541,1,ECM
1515319566,1,ECM
1515319567,1,ECM
1515319574,1,ECM
1515319581,1,ECM
1515319640,1,ECM
1515319649,1,ECM
1515319655,1,ECM
1515319656,1,ECM
1515319659,1,ECM
1515319661,1,ECM
1515319663,1,ECM
1515319664,1,ECM
1515319703,1,ECM
1515319711,1,ECM
1515319715,1,ECM
1515319777,1,ECM
1515319783,1,ECM
1515319793,1,ECM
1515319794,1,ECM
1515319798,1,ECM
1515319800,1,ECM
1515319826,1,ECM
1515319839,1,ECM
1515319850,1,ECM
1515319859,1,ECM
1515319885,1,ECM
1515319895,1,ECM
1515319897,1,ECM
1515319905,1,ECM
1515319913,1,ECM
1515319938,1,ECM
1515319947,1,ECM
1515319966,1,ECM
1515319971,1,ECM
1515319979,1,ECM
1515319982,1,ECM
1515320009,1,ECM
1515320012,1,ECM
1515320016,1,ECM
1515320020,1,ECM
1515320036,1,ECM
1515320037,1,ECM
1515320039,1,ECM
1515320081,1,ECM
1515320093,1,ECM
1515320100,1,ECM
1515320106,1,ECM
1515320111,1,ECM
1515320116,1,ECM
1515320142,1,ECM
1515320144,1,ECM
1515320147,1,ECM
1515320148,1,ECM
1515320150,1,ECM
1515320160,1,ECM
1515320163,1,ECM
1515320165,1,ECM
1515320169,1,ECM
1515320172,1,ECM
1515320178,1,ECM
1515320200,1,ECM
1515320204,1,ECM
1515320206,1,ECM
1515320210,1,ECM
1515320216,1,ECM
1515320217,1,ECM
1515320223,1,ECM
1515320242,1,ECM
1515320243,1,ECM
1515320247,1,ECM
1515320248,1,ECM
1515320283,1,ECM
1515320285,1,ECM
1515320294,1,ECM
1515320297,1,ECM
1515320309,1,ECM
1515320311,1,ECM
1515320355,1,ECM
1515320357,1,ECM
1515320358,1,ECM
1515320363,1,ECM
1515320370,1,ECM
1515320373,1,ECM
1515320381,1,ECM
1515320419,1,ECM
1515320425,1,ECM
1515320495,1,ECM
1515320510,1,ECM
1515320540,1,ECM
1515320541,1,ECM
1515320542,1,ECM
1515320543,1,ECM
1515320547,1,ECM
1515320575,1,ECM
1515320612,1,ECM
1515320617,1,ECM
1515320618,1,ECM
1515320632,1,ECM
1515320639,1,ECM
1515320640,1,ECM
1515320657,1,ECM
1515320659,1,ECM
1515320686,1,ECM
1515320691,1,ECM
1515320692,1,ECM
1515320694,1,ECM
1515320695,1,ECM
1515320703,1,ECM
1515320705,1,ECM
1515320706,1,ECM
1515320720,1,ECM
1515320722,1,ECM
1515320725,1,ECM
1515320751,1,ECM
1515320752,1,ECM
1515320758,1,ECM
1515320763,1,ECM
1515320770,1,ECM
1515320775,1,ECM
1515320777,1,ECM
1515320786,1,ECM
1515320792,1,ECM
1515320793,1,ECM
1515320796,1,ECM
1515320817,1,ECM
1515320832,1,ECM
1515320833,1,ECM
1515320835,1,ECM
1515320836,1,ECM
1515320845,1,ECM
1515320846,1,ECM
1515320848,1,ECM
1515320854,1,ECM
1515320857,1,ECM
1515320883,1,ECM
1515320888,1,ECM
1515320889,1,ECM
1515320893,1,ECM
1515320910,1,ECM
1515320958,1,ECM
1515320963,1,ECM
1515320966,1,ECM
1515320968,1,ECM
1515320977,1,ECM
1515320979,1,ECM
1515320982,1,ECM
1515320985,1,ECM
1515321010,1,ECM
1515321015,1,ECM
1515321016,1,ECM
1515321018,1,ECM
1515321033,1,ECM
1515321042,1,ECM
1515321046,1,ECM
1515321048,1,ECM
1515321083,1,ECM
1515321085,1,ECM
1515321098,1,ECM
1515321099,1,ECM
1515321104,1,ECM
1515321122,1,ECM
1515321125,1,ECM
1515321150,1,ECM
1515321154,1,ECM
1515321156,1,ECM
1515321158,1,ECM
1515321159,1,ECM
1515321164,1,ECM
1515321166,1,ECM
1515321171,1,ECM
1515321175,1,ECM
1515321180,1,ECM
1515321217,1,ECM
1515321219,1,ECM
1515321220,1,ECM
1515321226,1,ECM
1515321228,1,ECM
1515321231,1,ECM
1515321232,1,ECM
1515321245,1,ECM
1515321246,1,ECM
1515321248,1,ECM
1515321249,1,ECM
1515321258,1,ECM
1515321284,1,ECM
1515321295,1,ECM
1515321296,1,ECM
1515321298,1,ECM
1515321300,1,ECM
1515321319,1,ECM
1515321325,1,ECM
1515321364,1,ECM
1515321367,1,ECM
1515321368,1,ECM
1515321374,1,ECM
1515321382,1,ECM
1515321386,1,ECM
1515321392,1,ECM
1515321394,1,ECM
1515321397,1,ECM
1515321424,1,ECM
1515321428,1,ECM
1515321431,1,ECM
1515321433,1,ECM
1515321444,1,ECM
1515321447,1,ECM
1515321454,1,ECM
1515321456,1,ECM
1515321477,1,ECM
1515321485,1,ECM
1515321489,1,ECM
1515321490,1,ECM
1515321494,1,ECM
1515321496,1,ECM
1515321497,1,ECM
1515321500,1,ECM
1515321502,1,ECM
1515321550,1,ECM
1515321555,1,ECM
1515321556,1,ECM
1515321565,1,ECM
1515321571,1,ECM
1515321575,1,ECM
1515321577,1,ECM
1515321578,1,ECM
1515321579,1,ECM
1515321581,1,ECM
1515321584,1,ECM
1515321585,1,ECM
1515321589,1,ECM
1515321591,1,ECM
1515321593,1,ECM
1515321633,1,ECM
1515321634,1,ECM
1515321635,1,ECM
1515321637,1,ECM
1515321647,1,ECM
1515321649,1,ECM
1515321652,1,ECM
1515321657,1,ECM
1515321668,1,ECM
1515321707,1,ECM
1515321714,1,ECM
1515321717,1,ECM
1515321724,1,ECM
1515321728,1,ECM
1515321730,1,ECM
1515321761,1,ECM
1515321764,1,ECM
1515321774,1,ECM
1515321788,1,ECM
1515321791,1,ECM
1515321799,1,ECM
1515321828,1,ECM
1515321833,1,ECM
1515321846,1,ECM
1515321858,1,ECM
1515321883,1,ECM
1515321884,1,ECM
1515321885,1,ECM
1515321886,1,ECM
1515321893,1,ECM
1515321894,1,ECM
1515321898,1,ECM
1515321899,1,ECM
1515321904,1,ECM
1515321905,1,ECM
1515321921,1,ECM
1515321942,1,ECM
1515321962,1,ECM
1515321969,1,ECM
1515321974,1,ECM
1515322002,1,ECM
1515322010,1,ECM
1515322020,1,ECM
1515322025,1,ECM
1515322028,1,ECM
1515322029,1,ECM
1515322034,1,ECM
1515322049,1,ECM
1515322052,1,ECM
1515322053,1,ECM
1515322054,1,ECM
1515322058,1,ECM
1515322060,1,ECM
1515322065,1,ECM
1515322069,1,ECM
1515322075,1,ECM
1515322076,1,ECM
1515322078,1,ECM
1515322099,1,ECM
1515322115,1,ECM
1515322116,1,ECM
1515322117,1,ECM
1515322123,1,ECM
1515322166,1,ECM
1515322171,1,ECM
1515322175,1,ECM
1515322177,1,ECM
1515322181,1,ECM
1515322182,1,ECM
1515322186,1,ECM
1515322191,1,ECM
1515322192,1,ECM
1515322195,1,ECM
1515322198,1,ECM
1515322199,1,ECM
1515322225,1,ECM
1515322235,1,ECM
1515322236,1,ECM
1515322240,1,ECM
1515322242,1,ECM
1515322244,1,ECM
1515322246,1,ECM
1515322247,1,ECM
1515322296,1,ECM
1515322299,1,ECM
1515322303,1,ECM
1515322305,1,ECM
1515322328,1,ECM
1515322331,1,ECM
1515322337,1,ECM
1515322340,1,ECM
1515322347,1,ECM
1515322368,1,ECM
1515322380,1,ECM
1515322381,1,ECM
1515322382,1,ECM
1515322386,1,ECM
1515322391,1,ECM
1515322393,1,ECM
1515322395,1,ECM
1515322397,1,ECM
1515322415,1,ECM
1515322423,1,ECM
1515322427,1,ECM
1515322428,1,ECM
1515322437,1,ECM
1515322446,1,ECM
1515322450,1,ECM
1515322453,1,ECM
1515322463,1,ECM
1515322486,1,ECM
1515322488,1,ECM
1515322503,1,ECM
1515322508,1,ECM
1515322509,1,ECM
1515322549,1,ECM
1515322554,1,ECM
1515322556,1,ECM
1515322560,1,ECM
1515322563,1,ECM
1515322564,1,ECM
1515322565,1,ECM
1515322571,1,ECM
1515322594,1,ECM
1515322610,1,ECM
1515322617,1,ECM
1515322641,1,ECM
1515322644,1,ECM
1515322645,1,ECM
1515322648,1,ECM
1515322666,1,ECM
1515322668,1,ECM
1515322673,1,ECM
1515322675,1,ECM
1515322677,1,ECM
1515322678,1,ECM
1515322682,1,ECM
1515322721,1,ECM
1515322731,1,ECM
1515322737,1,ECM
1515322743,1,ECM
1515322762,1,ECM
1515322767,1,ECM
1515322777,1,ECM
1515322780,1,ECM
1515322781,1,ECM
1515322789,1,ECM
1515322790,1,ECM
1515322795,1,ECM
1515322819,1,ECM
1515322822,1,ECM
1515322834,1,ECM
1515322835,1,ECM
1515322837,1,ECM
1515322839,1,ECM
1515322868,1,ECM
1515322871,1,ECM
1515322872,1,ECM
1515322880,1,ECM
1515323390,1,ECM
1515323400,1,ECM
1515323415,1,ECM
1515323583,1,ECM
1515323587,1,ECM
1515323589,1,ECM
1515323624,1,ECM
1515323630,1,ECM
1515323643,1,ECM
1515323648,1,ECM
1515323656,1,ECM
1515323661,1,ECM
1515323667,1,ECM
1515323681,1,ECM
1515323683,1,ECM
1515323686,1,ECM
1515323693,1,ECM
1515323698,1,ECM
1515323700,1,ECM
1515323706,1,ECM
1515323716,1,ECM
1515323723,1,ECM
1515323731,1,ECM
1515323750,1,ECM
1515323764,1,ECM
1515323765,1,ECM
1515323781,1,ECM
1515323790,1,ECM
1515323795,1,ECM
1515323796,1,ECM
1515323798,1,ECM
1515323831,1,ECM
1515323832,1,ECM
1515323851,1,ECM
1515323859,1,ECM
1515323876,1,ECM
1515323879,1,ECM
1515323888,1,ECM
1515323902,1,ECM
1515323908,1,ECM
1515323929,1,ECM
1515323932,1,ECM
1515323939,1,ECM
1515323945,1,ECM
1515323948,1,ECM
1515323955,1,ECM
1515323958,1,ECM
1515323959,1,ECM
1515323960,1,ECM
1515323970,1,ECM
1515323975,1,ECM
1515323977,1,ECM
1515323991,1,ECM
1515323992,1,ECM
1515323998,1,ECM
1515324015,1,ECM
1515324018,1,ECM
1515324030,1,ECM
1515324036,1,ECM
1515324044,1,ECM
1515324054,1,ECM
1515324066,1,ECM
1515324069,1,ECM
1515324074,1,ECM
1515324075,1,ECM
1515324081,1,ECM
1515324089,1,ECM
1515324101,1,ECM
1515324103,1,ECM
1515324111,1,ECM
1515324119,1,ECM
1515324121,1,ECM
1515324125,1,ECM
1515324133,1,ECM
1515324136,1,ECM
1515324150,1,ECM
1515324152,1,ECM
1515324154,1,ECM
1515324156,1,ECM
1515324161,1,ECM
1515324163,1,ECM
1515324165,1,ECM
1515324167,1,ECM
1515324184,1,ECM
1515324185,1,ECM
1515324200,1,ECM
1515324206,1,ECM
1515324212,1,ECM
1515324213,1,ECM
1515324231,1,ECM
1515324238,1,ECM
1515324245,1,ECM
1515324265,1,ECM
1515324269,1,ECM
1515324290,1,ECM
1515324293,1,ECM
1515324303,1,ECM
1515324311,1,ECM
1515324340,1,ECM
1515324353,1,ECM
1515324362,1,ECM
1515324387,1,ECM
1515324403,1,ECM
1515324426,1,ECM
1515324429,1,ECM
1515324461,1,ECM
1515324479,1,ECM
